a01	div	dcode	uzcode	uncode	vcode_n	div_name	district	district_name	upazila	upazila_name	union	union_name	hh_type	a02	a10	a11	a12	a13	a14	a15	a16_dd	a16_mm	a16_yy	a17_dd	a17_mm	a17_yy	a18	a19	a20_dd	a20_mm	a20_yy	a21	flagaddl	sample_type	regnm	flag_org	aez_name	flag_smpl
5736	"40"	18	1823	182323	184.0	"Khulna"	"18"	"Chuadanga"	"1823"	"Chuadanga Sadar"	"182323"	"Begampur"	1	164	2	1	99	1	1	1	30	10	2011	31	10	2011	59	7	31	10	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5737	"40"	18	1823	182323	184.0	"Khulna"	"18"	"Chuadanga"	"1823"	"Chuadanga Sadar"	"182323"	"Begampur"	1	174	2	1	98	1	1	1	31	10	2011				61	7	31	10	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5738	"40"	18	1823	182323	184.0	"Khulna"	"18"	"Chuadanga"	"1823"	"Chuadanga Sadar"	"182323"	"Begampur"	1	185	2	1	99	1	1	1	30	10	2011				59	7	1	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5739	"40"	18	1823	182323	184.0	"Khulna"	"18"	"Chuadanga"	"1823"	"Chuadanga Sadar"	"182323"	"Begampur"	1	196	2	1	98	1	1	1	31	10	2011				59	7	1	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5740	"40"	18	1823	182323	184.0	"Khulna"	"18"	"Chuadanga"	"1823"	"Chuadanga Sadar"	"182323"	"Begampur"	1	206	1	1	98	1	1	1	28	10	2011	29	10	2011	59	7	1	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5741	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	5	2	1	98	1	1	1	19	11	2011	20	11	2011	59	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5742	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	15	2	1	98	1	1	1	15	11	2011				59	7	16	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5743	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	26	2	1	99	1	1	1	19	11	2011				59	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5744	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	36	2	1	98	1	1	1	20	11	2011				89	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5745	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	47	2	1	98	1	1	1	17	11	2011	19	11	2011	58	7	18	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5746	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	58	2	1	99	1	1	1	16	11	2011	17	11	2011	58	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5747	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	68	2	1	98	1	1	1	15	11	2011				58	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5748	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	79	3	1	98	1	1	1	15	11	2011	16	11	2011	61	7	16	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5749	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	89	2	1	99	1	1	1	15	11	2011				61	7	16	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5750	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	100	2	1	98	1	1	1	16	11	2011	17	11	2011	61	7	19	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5751	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	111	2	1	98	1	1	1	17	11	2011				59	7	19	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5752	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	121	4	1	98	1	1	1	16	11	2011	17	11	2011	59	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5753	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	132	2	1	99	1	1	1	16	11	2011				59	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5754	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	142	2	1	98	1	1	1	20	11	2011				58	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5755	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	153	4	1	98	1	1	1	17	11	2011	19	11	2011	61	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5756	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	164	2	1	99	1	1	1	19	11	2011	20	11	2011	61	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5757	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	174	2	1	98	1	1	1	17	11	2011				61	7	17	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5758	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	185	2	1	99	1	1	1	17	11	2011				58	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5759	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	195	2	1	98	1	1	1	19	11	2011				58	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5760	"40"	18	1855	185519	186.0	"Khulna"	"18"	"Chuadanga"	"1855"	"Jiban Nagar"	"185519"	"Andulbaria"	1	206	2	1	98	1	1	1	19	11	2011	20	11	2011	64	7	20	11	2011			1	"High Ganges River Floodplain"		"Floodplain"	
5761	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	12	2	1	99	1	1	1	30	10	2011	2	11	2011	23	1	31	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5762	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	23	2	1	98	2	1	1	30	10	2011	1	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5763	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	37	2	1	5	2	1	1	29	10	2011	2	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5764	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	47	2	1	5	2	1	1	27	10	2011				23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5765	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	59	2	1	99	1	1	1	29	10	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5766	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	71	2	1	98	1	1	1	31	10	2011	2	11	2011	22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5767	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	84	2	1	98	1	1	1	30	10	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5768	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	96	1	1	99	1	1	1	29	10	2011	1	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5769	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	110	2	1	99	1	1	1	31	10	2011	2	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5770	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	120	2	1	98	2	1	1	28	10	2011	1	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5771	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	132	1	1	98	2	1	1	28	10	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5772	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	145	3	1	98	2	1	1	30	10	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5773	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	154	2	1	98	2	1	1	1	11	2011	2	11	2011	22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5774	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	168	2	1	98	2	1	1	27	10	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5775	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	180	1	1	99	1	1	1	28	10	2011	31	10	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5776	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	192	2	1	5	2	1	1	27	10	2011	31	10	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5777	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	204	2	1	98	2	1	1	29	10	2011	1	11	2011	23	1	31	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5778	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	219	1	1	98	1	1	1	30	10	2011	31	10	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5779	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	228	2	1	98	1	1	1	27	10	2011	30	10	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5780	"30"	29	2903	290310	84.0	"Dhaka"	"29"	"Faridpur"	"2903"	"Alfadanga"	"290310"	"Alfadanga"	1	240	2	1	98	2	1	1	27	10	2011				26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5781	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	7	1	1	98	1	1	1	16	11	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5782	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	21	2	1	98	1	1	1	15	11	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5783	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	34	2	1	98	1	1	1	15	11	2011	16	11	2011	22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5784	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	48	2	1	98	1	1	1	16	11	2011	17	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5785	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	61	2	1	98	1	1	1	19	11	2011	20	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5786	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	74	2	1	99	1	1	1	17	11	2011	19	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5787	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	88	2	1	99	1	1	1	16	11	2011	17	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5788	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	101	2	1	99	1	1	1	16	11	2011	17	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5789	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	115	2	1	99	1	1	1	15	11	2011	19	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5790	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	128	2	1	99	1	1	1	19	11	2011	20	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5791	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	141	3	1	98	2	1	1	20	11	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5792	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	155	2	1	98	2	1	1	19	11	2011	20	11	2011	22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5793	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	168	2	1	98	1	1	1	16	11	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5794	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	182	2	1	98	1	1	1	17	11	2011				22	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5795	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	195	2	1	98	1	1	1	15	11	2011	16	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5796	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	208	2	1	6	1	1	1	15	11	2011	16	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5797	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	222	2	1	98	1	1	1	19	11	2011	20	11	2011	23	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5798	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	235	2	1	5	2	1	1	15	11	2011	16	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5799	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	249	1	1	99	2	1	1	17	11	2011	20	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5800	"30"	29	2918	291860	86.0	"Dhaka"	"29"	"Faridpur"	"2918"	"Boalmari"	"291860"	"Moyna"	1	262	1	1	99	1	1	1	16	11	2011	19	11	2011	26	1						1	"Low Ganges River Floodplain"		"Floodplain"	
5801	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	7	2	1	99	1	1	1	28	10	2011				125	18	28	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5802	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	20	2	1	99	1	1	1	30	10	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5803	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	32	2	1	99	1	1	1	27	10	2011				125	18	27	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5804	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	45	2	1	98	1	1	1	29	10	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5805	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	58	2	1	98	1	1	1	28	10	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5806	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	70	3	1	98	1	1	1	29	10	2011	30	10	2011	124	18	30	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5807	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	83	2	1	99	1	1	1	27	10	2011				124	18	27	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5808	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	95	2	1	98	2	1	1	31	10	2011	1	11	2011	125	18	1	11	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5809	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	108	2	1	98	1	1	1	31	10	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5810	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	121	2	1	99	1	1	1	30	10	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5811	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	133	2	1	98	1	1	1	31	10	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5812	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	146	2	1	98	1	1	1	1	11	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5813	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	158	2	1	98	2	1	1	29	10	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5814	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	171	2	1	98	1	1	1	29	10	2011	30	10	2011	128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5815	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	184	2	1	99	2	1	1	28	10	2011				128	18	28	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5816	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	196	2	1	99	1	1	1	27	10	2011				128	18	27	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5817	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	209	2	1	98	2	1	1	30	10	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5818	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	221	2	1	98	1	1	1	31	10	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5819	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	234	2	1	99	1	1	1	29	10	2011				128	18	29	10	2011			1	"Low Ganges River Floodplain"		"Floodplain"	
5820	"30"	29	2947	294771	88.0	"Dhaka"	"29"	"Faridpur"	"2947"	"Faridpur Sadar"	"294771"	"Krishnanagar"	1	247	2	1	98	1	1	1	1	11	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5821	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	6	2	1	99	1	1	1	16	11	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5822	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	16	2	1	98	1	1	1	15	11	2011	16	11	2011	128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5823	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	26	1	1	99	1	1	1	15	11	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5824	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	36	2	1	99	1	1	1	17	11	2011	18	11	2011	128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5825	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	46	1	1	99	1	1	1	17	11	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5826	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	56	1	1	99	1	1	1	15	11	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5827	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	66	2	1	98	1	1	1	15	11	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5828	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	76	2	1	98	1	1	1	19	11	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5829	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	86	2	1	6	1	1	1	17	11	2011	19	11	2011	125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5830	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	97	2	1	98	1	1	1	19	11	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5831	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	106	1	1	98	1	1	1	15	11	2011	16	11	2011	124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5832	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	116	2	1	98	1	1	1	15	11	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5833	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	126	2	1	98	1	1	1	17	11	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5834	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	137	2	1	99	1	1	1	20	11	2011				125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5835	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	146	1	1	99	1	1	1	16	11	2011	17	11	2011	125	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5836	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	156	3	1	98	1	1	1	20	11	2011				128	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5837	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	166	2	1	99	1	1	1	20	11	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5838	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	176	2	1	99	1	1	1	16	11	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5839	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	186	2	1	99	1	1	1	17	11	2011	19	11	2011	124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5840	"30"	29	2962	296255	90.0	"Dhaka"	"29"	"Faridpur"	"2962"	"Nagarkanda"	"296255"	"Laskardia"	1	196	2	1	99	1	1	1	19	11	2011				124	18						1	"Low Ganges River Floodplain"		"Floodplain"	
5841	"30"	35	3532	353243	96.0	"Dhaka"	"35"	"Gopalganj"	"3532"	"Gopalganj Sadar"	"353243"	"Kajulia"	1	3	2	1	98	1	1	1	30	10	2011				88	12						1	"Gopalganj-Khulna Bils"		"Bill & Haor Basi"	
5842	"30"	35	3532	353243	96.0	"Dhaka"	"35"	"Gopalganj"	"3532"	"Gopalganj Sadar"	"353243"	"Kajulia"	1	14	2	1	98	1	1	1	27	10	2011				88	12						1	"Gopalganj-Khulna Bils"		"Bill & Haor Basi"	
5843	"30"	35	3532	353243	96.0	"Dhaka"	"35"	"Gopalganj"	"3532"	"Gopalganj Sadar"	"353243"	"Kajulia"	1	25	1	1	98	1	1	1	28	10	2011	27	11	2011	88	12						1	"Gopalganj-Khulna Bils"		"Bill & Haor Basi"	
5844	"30"	35	3532	353243	96.0	"Dhaka"	"35"	"Gopalganj"	"3532"	"Gopalganj Sadar"	"353243"	"Kajulia"	1	36	2	1	99	1	1	1	30	10	2011				88	12						1	"Gopalganj-Khulna Bils"		"Bill & Haor Basi"	
